"title","author","author_company","repo","number","closed","created_at","closed_at","updated_at","labels","assignees"
Dashboard Time Range: Copying/Pasting Time ranges do not work,kuanhaochen,,grafana/grafana,114884,true,1764889002000,1769793589000,1769793615000,"[""type/bug"",""area/dashboard/timerange"",""team/grafana-dashboards"",""automated-triage""]",[]
Dashboards: Viewing a different time range will make it become the default without editing the dashboard,af7567,,grafana/grafana,114871,false,1764877127000,,1765912976000,"[""type/bug"",""area/dashboard/timerange"",""type/regression"",""team/grafana-dashboards"",""automated-triage""]",[]
[New Data Source]: <name-of-service>,mjeedalmdouh-ops,,grafana/grafana,114866,true,1764872875000,1764903263000,1764903263000,"[""area/datasource"",""type/new-plugin-request""]",[]
Dashboard Variables Do Not Refresh When Navigating via Data Links,Shivam22102002,,grafana/grafana,114826,false,1764844453000,,1771363376000,"[""type/bug"",""area/dashboard/data-links"",""team/grafana-dashboards"",""automated-triage"",""area/dashboard/variable""]",[]
Table cell inspection: Columns of type JSON View are formatted as string and not json after upgrading to 12.3.0,vbichov,@WIX,grafana/grafana,114821,false,1764838962000,,1772468162000,"[""type/bug"",""area/panel/table"",""type/regression"",""automated-triage""]",[]
SQL Expressions [sse.sql.input_limit_exceeded] error,micah-gould,,grafana/grafana,114819,false,1764835334000,,1764835521000,"[""type/performance"",""area/backend/db/sql"",""automated-triage""]",[]
Dashboard Panel: Incorrect tooltip location on Node Graph panel when page is scrolled,felix-mu,,grafana/grafana,114814,true,1764806869000,1764807358000,1764807358000,"[""type/bug"",""area/panel/node-graph"",""type/regression"",""area/tooltip"",""automated-triage""]",[]
Donut thickness,zeroflucs-adam-bishop,,grafana/grafana,114813,false,1764806783000,,1764807008000,"[""type/feature-request"",""area/panel/piechart"",""automated-triage""]",[]
Prometheus: Aggregating by a label with dots doesn't work,juliuskoval,Absa Group,grafana/grafana,114806,true,1764799036000,1772279891000,1772279891000,"[""type/bug"",""datasource/Prometheus"",""automated-triage"",""area/query-library""]",[]
VS Code Extension integration: Dashboard not Found,volovyks,,grafana/grafana,114770,false,1764767520000,,1764932609000,"[""type/bug"",""area/backend/api"",""area/dashboard/edit"",""automated-triage""]",[]
"Permissions: Users with ""Viewer"" role can query any data source",patrickdmw,,grafana/grafana,114769,true,1764767232000,1768924480000,1768924480000,"[""type/proposal"",""automated-triage"",""area/permissions"",""area/auth/rbac""]",[]
Create or update connector so we can connect to Elasticsearch serverless,jeroendesloovere,Agristo,grafana/grafana,114759,true,1764757079000,1768395104000,1768568835000,"[""type/feature-request"",""effort/small"",""datasource/Elasticsearch"",""automated-triage""]",[]
Stat Panel: Label is drawn behind sparkline,jasuchard,,grafana/grafana,114741,false,1764721791000,,1764721988000,"[""type/bug"",""area/panel/stat"",""automated-triage""]",[]
"Dashboards: Variable of ""interval"" type causes panels to flicker when refreshing",tlauinger,,grafana/grafana,114735,false,1764713181000,,1764713387000,"[""type/bug"",""datasource/Graphite"",""type/performance"",""area/dashboards/panel"",""automated-triage"",""area/dashboard/variable""]",[]
Azure Monitor Data Source not working anymore after Upgrade to 12.3,MarcelMeierTCF,,grafana/grafana,114727,true,1764703449000,1770156516000,1770156516000,"[""type/bug"",""area/backend"",""datasource/Azure"",""type/regression"",""automated-triage""]",[]
"CloudWatch Metrics Query in Alerting: series labels (FunctionName) lost, shown only as “Series 1/2/3” in expressions",todorvfilipov,,grafana/grafana,114726,true,1764701799000,1764963727000,1764963727000,"[""type/bug"",""area/alerting"",""datasource/CloudWatch"",""area/expressions"",""automated-triage""]",[]
"Dashboard: Time of ""Date"" column in Dashboard ""Versions"" is inconsistent with dashboard's",duj4,,grafana/grafana,114716,false,1764689812000,,1764690010000,"[""type/bug"",""type/ux"",""area/dashboard/timerange"",""automated-triage"",""area/dashboard/settings""]",[]
zabbix,gabrielrodriguesds-afk,,grafana/grafana,114711,false,1764686114000,,1764686129000,"[""area/datasource"",""type/new-plugin-request""]",[]
tlsSkipVerify for not working for provisioned data source,fabiohecht,,grafana/grafana,114683,true,1764664127000,1765267375000,1765267375000,"[""type/bug"",""datasource/Prometheus"",""automated-triage"",""area/provisioning/datasources""]",[]
One-click links on Canvas elements are not clickable on touch screens (Grafana 12.2),p4011,,grafana/grafana,114681,false,1764662563000,,1764662752000,"[""type/bug"",""area/dashboard/links"",""type/regression"",""area/panel/canvas"",""automated-triage""]",[]
Stat Pannel loss Tooltip configuration,dkv587,,grafana/grafana,114679,false,1764657728000,,1764657921000,"[""type/bug"",""area/panel/stat"",""area/tooltip"",""automated-triage""]",[]
Add IaC support (Terraform/API) for creating Service Center services,jsaizv,,grafana/grafana,114678,false,1764628273000,,1764628489000,"[""type/feature-request"",""area/backend/api"",""area/provisioning"",""automated-triage""]",[]
Explore: searching Tempo traces/spans by filtering by span attribute that has a multi line value raises an error due to unescaped break-line character (`\n`),ricardogpsf,,grafana/grafana,114671,true,1764619518000,1767789090000,1767789090000,"[""type/bug"",""area/explore"",""datasource/Tempo"",""automated-triage""]",[]
Prometheus: Escape regex characters in label values,bcmills,@duolingo,grafana/grafana,114668,false,1764615943000,,1770571769000,"[""type/bug"",""datasource/Prometheus"",""area/explore"",""automated-triage""]",[]
[auth.jwt]: Configure multiple JWT auth providers (or JWKS URLs),taraspos,,grafana/grafana,114663,false,1764611744000,,1764767110000,"[""type/feature-request"",""area/auth"",""automated-triage""]",[]
Documentation feedback: /docs/sources/administration/roles-and-permissions/_index.md,richa11101982,Google,grafana/grafana,114641,true,1764597550000,1764707794000,1764707794000,"[""type/docs"",""area/admin/user"",""automated-triage""]",[]
Authenticate Alert Rule that use Data Source with Forward OAuth,AntonioMaccarini,weg,grafana/grafana,114635,false,1764590905000,,1765964592000,"[""type/question"",""area/alerting"",""area/auth/oauth"",""automated-triage""]",[]
Support incoming webhook for all contact points,dongjiang1989,Baidu && Alibaba && DiDi && Huawei,grafana/grafana,114625,false,1764578550000,,1764578748000,"[""type/feature-request"",""area/alerting"",""automated-triage""]",[]
Failed to build evaluator for queries and expressions,lalith-kreditpe,,grafana/grafana,114624,false,1764576449000,,1769703621000,"[""type/bug"",""area/alerting"",""area/backend/api"",""automated-triage""]",[]
[New Data Source]: <name-of-service> Derby Server,Wilsontecnologia,The_Sysadmin,grafana/grafana,114623,false,1764562637000,,1764562637000,"[""area/datasource"",""type/new-plugin-request""]",[]
"Product Area: AWS IoT SiteWise datasource plugin not loading on Windows (Grafana 12.3.0, plugin 2.4.2) – signature marked as modified",alex-macedo,The Goodyear Tire & Rubber Company,grafana/grafana,114615,true,1764550440000,1764769892000,1764769892000,"[""type/bug"",""area/plugins"",""datasource/SiteWIse"",""team/grafana-aws-datasources"",""automated-triage""]",[]
Design Documentation,LeonardoDaviti,,grafana/grafana,114613,true,1764524240000,1768211789000,1768211790000,"[""area/frontend/library-panels"",""type/design"",""automated-triage""]",[]
do not repeat execute alert in grafana ha,zdyj3170101136,mihoyo,grafana/grafana,114609,false,1764496509000,,1764496698000,"[""area/alerting"",""type/performance"",""area/backend/db/mysql"",""automated-triage""]",[]
Metrics Drilldown: label breakdown doesn't support utf8 characters,mhulscher,,grafana/grafana,114606,true,1764425291000,1769189606000,1769189606000,"[""type/bug"",""datasource/Prometheus"",""automated-triage"",""area/metricsdrilldown""]",[]
There should be no limits on how to group by row/tabs,dr4gon123,Supra,grafana/grafana,114605,false,1764381034000,,1773672238000,"[""type/feature-request"",""area/dashboard"",""type/ux"",""team/grafana-dashboards"",""automated-triage"",""proj/dynamic-dashboards""]",[]
DataSource: Prometheus 404 Not Found - There was an error returned querying the Prometheus API,erowan,,grafana/grafana,114596,false,1764348969000,,1764349166000,"[""type/bug"",""datasource/Prometheus"",""area/data/export"",""automated-triage""]",[]
[Azure Monitor] Resource Graph pagination support in queries,cristian-1,,grafana/grafana,114595,false,1764347056000,,1764347260000,"[""type/feature-request"",""datasource/Azure"",""automated-triage""]",[]
Grafana heatmap panel is not able to render Prometheus NHCB (Native Histogram Custom Buckets),jtorkkel,,grafana/grafana,114584,false,1764336382000,,1764750118000,"[""type/bug"",""datasource/Prometheus"",""area/panel/heatmap"",""automated-triage""]",[]
Include / exclude ad-hoc filters on specific panels,dome1002,,grafana/grafana,114583,false,1764333675000,,1769795151000,"[""type/feature-request"",""area/dashboard/templating"",""automated-triage""]",[]
Theme preferences dropdown updates before UI content when changing theme,dmitri-saricev-3pillargloball,,grafana/grafana,114576,true,1764326250000,1767608682000,1767608683000,"[""type/bug"",""type/performance"",""area/navigation"",""bot/no new info"",""area/frontend/library-panels"",""automated-triage""]",[]
Threema OnPrem: custom URL,mpas97,University of Basel,grafana/grafana,114572,true,1764319807000,1764320034000,1764320034000,"[""type/feature-request"",""area/configuration"",""automated-triage""]",[]
"Grafana Investigation: Sidebars ""timeline"" and ""comparison"" do not handle subpath correctly",jcdauchy-moodys,Moodys,grafana/grafana,114558,false,1764265427000,,1764745296000,"[""type/bug"",""area/backend/api"",""area/navigation"",""automated-triage""]",[]
"Authentication: Underscore is not considered a ""symbol""",byteneumann,,grafana/grafana,114544,true,1764250933000,1764768750000,1764769271000,"[""type/bug"",""area/auth"",""automated-triage""]",[]
"Grafana container images ship with vulnerable BusyBox (CVE-2024-58251, CVE-2025-46394)",ponmuthudev,Siemens Healthineers,grafana/grafana,114532,true,1764239308000,1766053624000,1766053624000,"[""type/bug"",""area/security"",""automated-triage""]",[]
Cannot duplicate alert rules in the latest version 12.3.0.1,marcinpakula,,grafana/grafana,114530,true,1764237226000,1766157093000,1766157093000,"[""type/bug"",""area/alerting"",""type/regression"",""automated-triage""]","[""yuri-tceretian""]"
SQL Expressions: Cannot use Elasticsearch term aggregation keywords as columns,slhck,@aveq-research ,grafana/grafana,114529,true,1764236737000,1764237028000,1764237028000,"[""type/bug"",""datasource/Elasticsearch"",""area/panel/table"",""area/expressions"",""automated-triage""]",[]
[New Data Source]: Huawei Cloud Eye & Huawei Log tank Service,handysusan,,grafana/grafana,114527,false,1764232715000,,1764232715000,"[""area/datasource"",""type/new-plugin-request""]",[]
Enterprise license validation sometimes uses outdated token from disk instead of DB,Pawel525,,grafana/grafana,114526,false,1764230279000,,1764230464000,"[""type/bug"",""area/backend"",""area/configuration"",""automated-triage""]",[]
Table > Nested Table: Make Overrides Applicable to the Nested Tables,carlocea9,,grafana/grafana,114519,true,1764201710000,1765066534000,1765066534000,"[""type/feature-request"",""area/panel/table"",""automated-triage""]",[]
"Explore: LogQL Query Builder uses backticks for structured metadata label filters, causing queries to fail",Rbillon59,Agicap,grafana/grafana,114512,true,1764182003000,1769415688000,1769415688000,"[""type/bug"",""area/explore"",""datasource/Loki"",""automated-triage""]",[]
Dashboards: Ad-Hoc Filter regex pattern displays HTML entities instead of special characters,slhck,@aveq-research ,grafana/grafana,114485,false,1764162010000,,1764162217000,"[""type/bug"",""area/explore"",""automated-triage""]",[]
Add fill area between series support to XY Chart (fillBelowTo),FannyLombard,,grafana/grafana,114481,false,1764160283000,,1764193551000,"[""type/feature-request"",""area/field/overrides"",""area/panel/xychart"",""automated-triage""]",[]
Add Global Variables,RicardoCostaPS,,grafana/grafana,114472,false,1764155144000,,1769127191000,"[""type/feature-request"",""team/grafana-dashboards"",""automated-triage"",""area/dashboard/settings"",""area/dashboard/variable""]","[""harisrozajac""]"
Grafana alert state history loki integration doesn't have external label in Grafana v12.2.0,KimMJ,Coupang,grafana/grafana,114461,true,1764131325000,1764134703000,1764134703000,"[""area/alerting"",""datasource/Loki"",""type/regression"",""automated-triage""]",[]
"Table > Nested Table: Override and Download PDF, CSV, XLX Defects / Bugs",carlocea9,,grafana/grafana,114457,true,1764120513000,1769527958000,1769527972000,"[""type/bug"",""area/panel/table"",""area/field/overrides"",""area/data/export"",""team/grafana-dashboards"",""automated-triage""]","[""harisrozajac""]"
Dashboards: Too many dashboard links can hide dashboard content,Jeralan,Microsoft,grafana/grafana,114437,false,1764103184000,,1772587703000,"[""type/bug"",""area/dashboard/links"",""team/grafana-dashboards"",""automated-triage""]","[""harisrozajac""]"
Add surface level grouping by column to Grafana tables,jordanyates-ds,,grafana/grafana,114427,false,1764092182000,,1773840419000,"[""type/feature-request"",""area/panel/table"",""area/transformations"",""automated-triage""]",[]
Grafana SQL: SQL expression not working with multiple columns on Grafana OSS v12.2,pedroSilvaIncognia,,grafana/grafana,114416,false,1764084832000,,1764085040000,"[""type/bug"",""area/backend/db/sql"",""area/panel/timeseries"",""automated-triage""]",[]
"Grafana crashes with ""panic: send on closed channel"" in dashboard provisioning (12.3.0)",sraisl,,grafana/grafana,114414,true,1764082577000,1764566645000,1771860114000,"[""type/bug"",""area/provisioning"",""type/regression"",""automated-triage""]","[""stephaniehingtgen""]"
Remove or hide Opsgenie Legacy from Contact Point Integration list (deprecated service),souzadanrlei,,grafana/grafana,114413,false,1764082547000,,1769704272000,"[""type/bug"",""type/feature-request"",""area/alerting"",""automated-triage""]","[""yuri-tceretian""]"
New Group Layout Option: Container,FabianSperrle,Körber Supply Chain Logistics,grafana/grafana,114411,false,1764081739000,,1769794988000,"[""type/feature-request"",""area/dashboard/rows"",""team/grafana-dashboards"",""area/dashboard/edit"",""automated-triage""]",[]
Docker Container: Error: ✗ missing configuration for current encryption provider misconfigured,theotherguy2175,,grafana/grafana,114410,false,1764080663000,,1764080868000,"[""type/bug"",""area/backend"",""area/configuration"",""automated-triage""]",[]
Alerting: Cannot use an external alertmanager added as datasource,pvlltvk,,grafana/grafana,114387,true,1764063149000,1768496493000,1768653250000,"[""type/bug"",""area/alerting"",""datasource/Alertmanager"",""automated-triage""]",[]
alloy: Fresh install on Mac OS fails with errors,io41,,grafana/grafana,114383,true,1764061324000,1765272056000,1765272056000,"[""type/bug"",""type/build-packaging"",""area/backend"",""area/configuration"",""automated-triage""]",[]
Tempo DataSource: Request headers doesn't propagate when fetch traceID details,rubenvp8510,,grafana/grafana,114380,false,1764044736000,,1764044953000,"[""type/bug"",""area/auth"",""datasource/Tempo"",""automated-triage""]",[]
Alert Rule: Expression fails to evaluate when there's a CTE & a query,marlonalvesinc,,grafana/grafana,114377,true,1764028322000,1764947644000,1764947644000,"[""type/bug"",""area/alerting"",""area/expressions"",""automated-triage""]","[""sarahzinger""]"
Dashboards: Tooltip positions unreliable after window resize in Safari,rajsite,,grafana/grafana,114369,false,1764008322000,,1764609538000,"[""type/bug"",""area/tooltip"",""automated-triage""]",[]
rpm.grafana.com primary.xml seems to have duplicates,arlt,,grafana/grafana,114359,false,1763994605000,,1765176401000,[],[]
Dashboards v2 with git sync leaks memory over time,JohanLindvall,@CombinationAB,grafana/grafana,114344,true,1763976228000,1764860717000,1764860771000,[],"[""MissingRoberto""]"
Business Calendar plugin: event is not spanned on multiple days in 24h format if start time is greater than end time,fcraboui,,grafana/grafana,114343,true,1763972832000,1763985434000,1763985434000,[],[]
Logs: Allow toggling `detected_level`,hamishforbes,,grafana/grafana,114341,false,1763950820000,,1763950820000,[],[]
SMTP: Rootless Podman + Grafana + Failed to send test alert.: failed to send email: EOF,hmntsharma,,grafana/grafana,114340,true,1763946369000,1764536543000,1764536678000,[],[]
"Pressing ""Save dashboard"" does not update other instances after 12.1.4->12.2.0",chriscareycode,Netflix,grafana/grafana,114338,false,1763840460000,,1763840657000,"[""type/regression"",""area/dashboard/edit"",""automated-triage""]",[]
git sync: delete pending,east4ming,,grafana/grafana,114337,true,1763800172000,1764034925000,1764034925000,"[""type/bug"",""automated-triage"",""area/gitsync""]",[]
Alerting: breakage loading the config after upgrading to 12.3.0,hillen,,grafana/grafana,114336,false,1763789411000,,1770714143000,"[""type/bug"",""area/alerting"",""area/configuration"",""type/regression"",""datasource/Alertmanager"",""automated-triage""]",[]
"auto zoom on geomap based on passed lon,lat in query parameter",yosiasz,solitcon,grafana/grafana,114307,true,1763739954000,1764020137000,1764020137000,"[""type/feature-request"",""area/panel/geomap"",""automated-triage""]",[]
Dashboard List Panel: Row shows link hover state but clicking only works on text,edin008,,grafana/grafana,114289,true,1763723039000,1769015447000,1769015448000,"[""type/ux"",""area/panel/dashboard-list"",""type/regression"",""automated-triage""]","[""MattIPv4"",""ywzheng1""]"
MSSQL: Explore window gives An unexpected error happened,brecht-yperman-uz,,grafana/grafana,114287,true,1763718910000,1770222942000,1770222942000,"[""type/bug"",""datasource/MSSQL"",""area/explore"",""type/regression"",""automated-triage""]",[]
Add Native Bitbucket Support for Git Sync in Grafana,RoyVak,,grafana/grafana,114285,true,1763709375000,1772106131000,1772106131000,"[""type/feature-request"",""automated-triage"",""area/gitsync""]",[]
Dashboards:  Logs panel shows empty view when infinite scrolling at bottom (Explore works fine),myeongseok-rpls,,grafana/grafana,114284,true,1763708828000,1763726963000,1763726982000,"[""type/bug"",""team/grafana-dashboards"",""area/dashboards/panel"",""automated-triage""]","[""matyax""]"
Can no longer save provisioned dashboards - annoying.,n8ores,,grafana/grafana,114281,false,1763700002000,,1770354267000,"[""area/provisioning"",""type/regression"",""automated-triage""]",[]
New Grafana 12.3.0 Install - No Plugins loading,CuteLeon,QuantDev @ fintech industry,grafana/grafana,114279,true,1763694624000,1764683096000,1769430044000,"[""type/bug"",""area/plugins"",""automated-triage""]",[]
Support environment variable substitution in Grafana dashboards,saheerb,ARM,grafana/grafana,114270,false,1763670545000,,1769795116000,"[""type/feature-request"",""area/dashboard/templating"",""area/configuration"",""automated-triage""]",[]
Explore: slow Tempo trace ID load,knikl,,grafana/grafana,114264,true,1763661620000,1769712252000,1769712252000,"[""type/performance"",""area/explore"",""datasource/Tempo"",""type/regression"",""automated-triage""]",[]
Query: InfluxDB 1 raw query escaping adds extra backslashes,lukash,Prusa Research,grafana/grafana,114260,false,1763659362000,,1770029252000,"[""type/bug"",""datasource/InfluxDB"",""automated-triage""]",[]
Alerting: Nil pointer panic in ResetStateByRuleUID during alert rule evaluation after bulk updates,arathore47,Zepto,grafana/grafana,114255,true,1763658819000,1766485397000,1766580295000,"[""type/bug"",""area/alerting"",""area/backend"",""automated-triage""]","[""alexander-akhmetov""]"
Alerting: Nil pointer panic in ResetStateByRuleUID after bulk updates,ayush-rathore-zepto,,grafana/grafana,114251,true,1763657697000,1763657723000,1763657723000,[],[]
Documentation feedback: /docs/sources/datasources/aws-cloudwatch/configure/index.md,RJSchmertz,Amazon,grafana/grafana,114248,true,1763657423000,1767630342000,1770324619000,"[""effort/small"",""type/docs"",""datasource/CloudWatch"",""team/grafana-aws-datasources"",""automated-triage""]","[""iwysiu""]"
Increase number of orgs shown in the org selection drop-down menu,rda0,,grafana/grafana,114247,false,1763657267000,,1763657463000,"[""type/feature-request"",""type/ux"",""area/admin/user"",""automated-triage""]",[]
Dashboards: Multiple Thresholds via Config from Query depend on field order,ulope,,grafana/grafana,114237,false,1763646621000,,1763646825000,"[""type/bug"",""area/panel/gauge"",""area/transformations"",""automated-triage""]",[]
PieChart: Keyboard focus indicator is not visible on the datalink present inside panel visualization,msftedad,,grafana/grafana,114227,false,1763638537000,,1769826059000,"[""prio/low"",""type/accessibility"",""good first issue"",""area/panel/piechart"",""automated-triage""]",[]
"Dashboards: Timezone ""Catch-22"" - Unable to disable visual timezone conversion without breaking $__timeFilter range",shubhamtripathi05,,grafana/grafana,114221,false,1763632018000,,1763632208000,"[""type/bug"",""area/dashboard/timerange"",""datasource/MySQL"",""automated-triage""]",[]
Feature requests,NehaNag11,,grafana/grafana,114220,true,1763631567000,1765267902000,1765267902000,"[""type/feature-request"",""area/plugins"",""automated-triage""]",[]
Product Area: Short description of bug,angemala,,grafana/grafana,114214,true,1763624850000,1764769908000,1764769908000,"[""type/bug"",""area/plugins"",""datasource/MSSQL"",""automated-triage""]",[]
`/apis` issue with `root_url` [12.3.0],nono303,@worldline,grafana/grafana,114213,true,1763624819000,1768476196000,1768476196000,"[""type/bug"",""area/backend/api"",""area/configuration"",""type/regression"",""automated-triage""]",[]
Different Alert Status on the same alert,hgff19533-del,,grafana/grafana,114210,false,1763606264000,,1763606454000,"[""type/feature-request"",""area/alerting"",""automated-triage""]",[]
"I would like the native ""Stat Panel"" plugin to include the ability to add icons.",allcomnet,,grafana/grafana,114207,false,1763598097000,,1773843660000,"[""type/feature-request"",""area/panel/stat"",""automated-triage""]",[]
[New Data Source]: MTConnect,JujuAxiom,,grafana/grafana,114185,false,1763576756000,,1763576756000,"[""area/datasource"",""type/new-plugin-request""]",[]
Documentation feedback: /docs/sources/panels-visualizations/configure-value-mappings/index.md,jaroslaw-kesy-zf,,grafana/grafana,114157,false,1763554692000,,1763554881000,"[""type/bug"",""area/panel/table"",""automated-triage""]",[]
Whole dialog gets closed while closing the 'Time Zone' and 'Fiscal year' dialogs through Esc key.,msftedad,,grafana/grafana,114145,false,1763545668000,,1770367824000,"[""type/bug"",""type/accessibility"",""area/navigation"",""automated-triage""]",[]
'Colors' and 'custom' pop up given for color legends of graph is not accessible via keyboard in windows.,msftedad,,grafana/grafana,114144,true,1763545445000,1773055698000,1773055698000,"[""type/bug"",""type/accessibility"",""area/legend"",""automated-triage""]",[]
[Geomap] Only ~50% of rows are rendered when using InfluxDB + SQL in Coords/Markers mode,Samsara332,,grafana/grafana,114133,false,1763520129000,,1763574626000,"[""type/bug"",""datasource/InfluxDB"",""area/panel/geomap"",""automated-triage""]",[]
"Table errors - they are constantly being rendered, data links sometimes don't work",daniotrix,,grafana/grafana,114132,true,1763516265000,1763573592000,1763959203000,"[""type/bug"",""area/panel/table"",""area/dashboard/data-links"",""team/grafana-dashboards"",""automated-triage""]",[]
Schema inspector polish,alexjonspencer1,Grafana,grafana/grafana,114125,true,1763498934000,1766178348000,1766178348000,[],"[""sgriff96""]"
Datasources: Custom Grafana Query headers are not URL encoded and violate WAF rules,felix-mu,,grafana/grafana,114102,false,1763480864000,,1763635854000,"[""type/bug"",""area/backend/api"",""automated-triage""]",[]
Annotations: annotations from the Infinity datasource always render at $__timeFrom,LarsStegman,Allseas ,grafana/grafana,114101,false,1763479644000,,1770029259000,"[""type/bug"",""area/dataviz"",""automated-triage""]",[]
Dashboards: Scrollbars from the panel editor appear over query inspector slide out in Safari,rajsite,,grafana/grafana,114099,false,1763477699000,,1764071255000,"[""type/bug"",""type/browser-compatibility"",""area/frontend/library-panels"",""area/dashboard/edit"",""automated-triage""]",[]
"Panel: State Timeline panel and ""data outside time range"" are inherently incompatible",nagisa,,grafana/grafana,114087,false,1763465180000,,1763465371000,"[""type/bug"",""datasource/InfluxDB"",""area/panel/state-timeline"",""automated-triage""]",[]
Combobox: Support custom render props or label as ReactNode,zander-canva,,grafana/grafana,114065,false,1763445136000,,1764556864000,"[""type/feature-request"",""area/frontend/library-panels"",""automated-triage""]",[]
Support OpenID Connect .well-known for simpler configuration,james-mchugh,,grafana/grafana,114048,false,1763406605000,,1764021814000,"[""type/feature-request"",""area/auth/oauth"",""area/configuration"",""automated-triage""]",[]
Dashboard Inheritance,cancub,,grafana/grafana,114042,false,1763397391000,,1764104790000,"[""type/feature-request"",""area/dashboard/templating"",""area/search"",""team/grafana-dashboards"",""automated-triage""]",[]
Dashboards: “Unsaved changes” banner appears on every interaction after saving while staying in edit mode (Grafana 12.2.0),ven0s-vl,,grafana/grafana,114015,false,1763384201000,,1765476035000,"[""type/bug"",""type/regression"",""area/dashboard/edit"",""automated-triage""]",[]
Table: apply color to entire row does not work anymore.,tob123,,grafana/grafana,113997,false,1763363836000,,1774462235000,"[""type/bug"",""area/panel/table"",""type/regression"",""automated-triage""]",[]
Dashboards: V2Beta1 Resource layout not compatible with rows,Lan-Jing,UW-Madison,grafana/grafana,113988,true,1763184848000,1769121922000,1769121970000,"[""type/bug"",""area/dashboard/import"",""area/dashboard/rows"",""team/grafana-dashboards"",""automated-triage""]",[]
Dashboard variable: focus on selected value when reopening dropdown,Mukk01,,grafana/grafana,113956,false,1763133799000,,1763134012000,"[""type/feature-request"",""automated-triage"",""area/dashboard/variable""]",[]
Prometheus Variable Staleness Regression in V11+ (Variables do not refresh when Time Series is retired),Damian92666,,grafana/grafana,113943,true,1763130157000,1763468472000,1763468472000,"[""type/bug"",""datasource/Prometheus"",""type/regression"",""automated-triage"",""area/dashboard/variable""]",[]
tsdb/prometheus: Add comprehensive unit tests for Service methods,kadhirash,,grafana/grafana,113929,false,1763126658000,,1763126855000,"[""type/feature-request"",""area/backend"",""automated-triage""]",[]
RFE: panels-visualizations/configure-tooltips/: Allow to customize timestamp format,jelmd,,grafana/grafana,113893,false,1763095883000,,1763096074000,"[""type/feature-request"",""area/tooltip"",""automated-triage""]",[]
Tracing: Grafana doesn't trace its own requests,tecnobrat,@articulate,grafana/grafana,113878,true,1763070246000,1765879362000,1765879440000,"[""type/bug"",""area/backend/api"",""automated-triage""]",[]
UI: window.__grafanaRunningQueryCount not updated for cancelled requests,mpldr,@conetcloud,grafana/grafana,113846,true,1763041917000,1773053453000,1773053453000,"[""type/bug"",""area/frontend/library-panels"",""automated-triage""]",[]
Git-sync: Dashboards are created without an Admin permission for the dashboard author,klpx,ARIGATIVA,grafana/grafana,113829,true,1763031477000,1773664255000,1773664256000,"[""type/bug"",""automated-triage"",""area/gitsync"",""area/permissions""]","[""MissingRoberto""]"
"Dashboards (live): large time ranges will reduce panel update frequency, but not data density",nagisa,,grafana/grafana,113807,false,1762996403000,,1762996915000,"[""type/bug"",""area/dashboard/timerange"",""type/performance"",""area/dashboards/panel"",""automated-triage""]",[]
Dashboards (live): mixed data sources with a live underlying source crashes the panel,nagisa,,grafana/grafana,113806,false,1762995750000,,1772630569000,"[""type/bug"",""area/streaming"",""area/dashboards/panel"",""automated-triage""]",[]
Github like dashboard - contributions,crashedthecymbal,,grafana/grafana,113782,false,1762970525000,,1762970981000,"[""type/feature-request"",""area/panel/heatmap"",""automated-triage""]",[]
Grafana Dashboards: Not able to delete dashboards after upgrading from v11.6.7 to v12.2.1,praveenjindal62,,grafana/grafana,113751,false,1762952841000,,1767703128000,"[""type/bug"",""area/backend/db"",""area/dashboard/folders"",""area/backend"",""area/backend/db/postgres"",""type/regression"",""automated-triage""]",[]
Dashboards: auto layout redraw of open dashboards,AS-Labs,,grafana/grafana,113742,false,1762947754000,,1770271862000,"[""type/bug"",""type/regression"",""area/dashboard/edit"",""automated-triage"",""area/dashboard/settings""]",[]
Drilldown > Traces: error/empty-state icon is misaligned when the data source is missing (Grafana 12.x),satjd,,grafana/grafana,113730,false,1762935556000,,1762935749000,"[""type/bug"",""type/ux"",""area/panel/traceview"",""automated-triage""]",[]
💡 Bounty Platform for Grafana,dineshroxonn,,grafana/grafana,113728,true,1762934571000,1763037660000,1763037660000,"[""type/community"",""automated-triage""]",[]
Annotation query fails with Elasticsearch 9.x,deedubatmj,,grafana/grafana,113723,true,1762897673000,1766068698000,1766068698000,"[""type/bug"",""area/annotations"",""datasource/Elasticsearch"",""team/grafana-dashboards"",""automated-triage""]","[""aangelisc""]"
Dashboards: Cannot favorite/unfavorite (star/unstar),6nv,,grafana/grafana,113719,true,1762886048000,1771364392000,1773080632000,"[""type/bug"",""team/grafana-dashboards"",""automated-triage"",""area/dashboard/settings""]",[]
Add Variables to a dedicated Row or Collapsible section.,n8ores,,grafana/grafana,113718,true,1762884365000,1765312152000,1765312152000,"[""type/feature-request"",""type/ux"",""area/dashboard/rows"",""team/grafana-dashboards"",""automated-triage"",""area/dashboard/variable""]",[]
Grafana: dashboard variable name not displayed but internal id is,byte-opps,,grafana/grafana,113716,false,1762882617000,,1762882819000,"[""type/bug"",""automated-triage"",""area/dashboard/variable""]",[]
Alerting: repeat_interval not overrided by child policy,jarorehu,,grafana/grafana,113692,true,1762848515000,1770677492000,1770677492000,"[""type/bug"",""area/alerting"",""automated-triage""]",[]
